,operand_1,operand_2,result,is_train,input_str,tokenized
7634,74,84,158,True,74+84=158EOSPADPADPAD,"[7, 4, 10, 8, 4, 11, 1, 5, 8, 12, 13, 13, 13]"
7635,74,85,159,False,74+85=159EOSPADPADPAD,"[7, 4, 10, 8, 5, 11, 1, 5, 9, 12, 13, 13, 13]"
7636,74,86,160,True,74+86=160EOSPADPADPAD,"[7, 4, 10, 8, 6, 11, 1, 6, 0, 12, 13, 13, 13]"
7637,74,87,161,True,74+87=161EOSPADPADPAD,"[7, 4, 10, 8, 7, 11, 1, 6, 1, 12, 13, 13, 13]"
7638,74,88,162,False,74+88=162EOSPADPADPAD,"[7, 4, 10, 8, 8, 11, 1, 6, 2, 12, 13, 13, 13]"
7639,74,89,163,True,74+89=163EOSPADPADPAD,"[7, 4, 10, 8, 9, 11, 1, 6, 3, 12, 13, 13, 13]"
7640,74,90,164,False,74+90=164EOSPADPADPAD,"[7, 4, 10, 9, 0, 11, 1, 6, 4, 12, 13, 13, 13]"
7641,74,91,165,False,74+91=165EOSPADPADPAD,"[7, 4, 10, 9, 1, 11, 1, 6, 5, 12, 13, 13, 13]"
7642,74,92,166,True,74+92=166EOSPADPADPAD,"[7, 4, 10, 9, 2, 11, 1, 6, 6, 12, 13, 13, 13]"
7643,74,93,167,True,74+93=167EOSPADPADPAD,"[7, 4, 10, 9, 3, 11, 1, 6, 7, 12, 13, 13, 13]"
7644,74,94,168,False,74+94=168EOSPADPADPAD,"[7, 4, 10, 9, 4, 11, 1, 6, 8, 12, 13, 13, 13]"
7645,74,95,169,False,74+95=169EOSPADPADPAD,"[7, 4, 10, 9, 5, 11, 1, 6, 9, 12, 13, 13, 13]"
7646,74,96,170,False,74+96=170EOSPADPADPAD,"[7, 4, 10, 9, 6, 11, 1, 7, 0, 12, 13, 13, 13]"
7647,74,97,171,False,74+97=171EOSPADPADPAD,"[7, 4, 10, 9, 7, 11, 1, 7, 1, 12, 13, 13, 13]"
7648,74,98,172,False,74+98=172EOSPADPADPAD,"[7, 4, 10, 9, 8, 11, 1, 7, 2, 12, 13, 13, 13]"
7649,74,99,173,False,74+99=173EOSPADPADPAD,"[7, 4, 10, 9, 9, 11, 1, 7, 3, 12, 13, 13, 13]"
7650,75,10,85,True,75+10=85EOSPADPADPADPAD,"[7, 5, 10, 1, 0, 11, 8, 5, 12, 13, 13, 13, 13]"
7651,75,11,86,True,75+11=86EOSPADPADPADPAD,"[7, 5, 10, 1, 1, 11, 8, 6, 12, 13, 13, 13, 13]"
7652,75,12,87,False,75+12=87EOSPADPADPADPAD,"[7, 5, 10, 1, 2, 11, 8, 7, 12, 13, 13, 13, 13]"
7653,75,13,88,False,75+13=88EOSPADPADPADPAD,"[7, 5, 10, 1, 3, 11, 8, 8, 12, 13, 13, 13, 13]"
7654,75,14,89,True,75+14=89EOSPADPADPADPAD,"[7, 5, 10, 1, 4, 11, 8, 9, 12, 13, 13, 13, 13]"
7655,75,15,90,True,75+15=90EOSPADPADPADPAD,"[7, 5, 10, 1, 5, 11, 9, 0, 12, 13, 13, 13, 13]"
7656,75,16,91,False,75+16=91EOSPADPADPADPAD,"[7, 5, 10, 1, 6, 11, 9, 1, 12, 13, 13, 13, 13]"
7657,75,17,92,False,75+17=92EOSPADPADPADPAD,"[7, 5, 10, 1, 7, 11, 9, 2, 12, 13, 13, 13, 13]"
7658,75,18,93,True,75+18=93EOSPADPADPADPAD,"[7, 5, 10, 1, 8, 11, 9, 3, 12, 13, 13, 13, 13]"
7659,75,19,94,False,75+19=94EOSPADPADPADPAD,"[7, 5, 10, 1, 9, 11, 9, 4, 12, 13, 13, 13, 13]"
7660,75,20,95,False,75+20=95EOSPADPADPADPAD,"[7, 5, 10, 2, 0, 11, 9, 5, 12, 13, 13, 13, 13]"
7661,75,21,96,False,75+21=96EOSPADPADPADPAD,"[7, 5, 10, 2, 1, 11, 9, 6, 12, 13, 13, 13, 13]"
7662,75,22,97,True,75+22=97EOSPADPADPADPAD,"[7, 5, 10, 2, 2, 11, 9, 7, 12, 13, 13, 13, 13]"
7663,75,23,98,False,75+23=98EOSPADPADPADPAD,"[7, 5, 10, 2, 3, 11, 9, 8, 12, 13, 13, 13, 13]"
7664,75,24,99,True,75+24=99EOSPADPADPADPAD,"[7, 5, 10, 2, 4, 11, 9, 9, 12, 13, 13, 13, 13]"
7665,75,25,100,True,75+25=100EOSPADPADPAD,"[7, 5, 10, 2, 5, 11, 1, 0, 0, 12, 13, 13, 13]"
7666,75,26,101,True,75+26=101EOSPADPADPAD,"[7, 5, 10, 2, 6, 11, 1, 0, 1, 12, 13, 13, 13]"
7667,75,27,102,False,75+27=102EOSPADPADPAD,"[7, 5, 10, 2, 7, 11, 1, 0, 2, 12, 13, 13, 13]"
7668,75,28,103,False,75+28=103EOSPADPADPAD,"[7, 5, 10, 2, 8, 11, 1, 0, 3, 12, 13, 13, 13]"
7669,75,29,104,True,75+29=104EOSPADPADPAD,"[7, 5, 10, 2, 9, 11, 1, 0, 4, 12, 13, 13, 13]"
7670,75,30,105,False,75+30=105EOSPADPADPAD,"[7, 5, 10, 3, 0, 11, 1, 0, 5, 12, 13, 13, 13]"
7671,75,31,106,False,75+31=106EOSPADPADPAD,"[7, 5, 10, 3, 1, 11, 1, 0, 6, 12, 13, 13, 13]"
7672,75,32,107,True,75+32=107EOSPADPADPAD,"[7, 5, 10, 3, 2, 11, 1, 0, 7, 12, 13, 13, 13]"
7673,75,33,108,True,75+33=108EOSPADPADPAD,"[7, 5, 10, 3, 3, 11, 1, 0, 8, 12, 13, 13, 13]"
7674,75,34,109,True,75+34=109EOSPADPADPAD,"[7, 5, 10, 3, 4, 11, 1, 0, 9, 12, 13, 13, 13]"
7675,75,35,110,True,75+35=110EOSPADPADPAD,"[7, 5, 10, 3, 5, 11, 1, 1, 0, 12, 13, 13, 13]"
7676,75,36,111,False,75+36=111EOSPADPADPAD,"[7, 5, 10, 3, 6, 11, 1, 1, 1, 12, 13, 13, 13]"
7677,75,37,112,True,75+37=112EOSPADPADPAD,"[7, 5, 10, 3, 7, 11, 1, 1, 2, 12, 13, 13, 13]"
7678,75,38,113,False,75+38=113EOSPADPADPAD,"[7, 5, 10, 3, 8, 11, 1, 1, 3, 12, 13, 13, 13]"
7679,75,39,114,True,75+39=114EOSPADPADPAD,"[7, 5, 10, 3, 9, 11, 1, 1, 4, 12, 13, 13, 13]"
7680,75,40,115,False,75+40=115EOSPADPADPAD,"[7, 5, 10, 4, 0, 11, 1, 1, 5, 12, 13, 13, 13]"
7681,75,41,116,True,75+41=116EOSPADPADPAD,"[7, 5, 10, 4, 1, 11, 1, 1, 6, 12, 13, 13, 13]"
7682,75,42,117,True,75+42=117EOSPADPADPAD,"[7, 5, 10, 4, 2, 11, 1, 1, 7, 12, 13, 13, 13]"
7683,75,43,118,True,75+43=118EOSPADPADPAD,"[7, 5, 10, 4, 3, 11, 1, 1, 8, 12, 13, 13, 13]"
7684,75,44,119,False,75+44=119EOSPADPADPAD,"[7, 5, 10, 4, 4, 11, 1, 1, 9, 12, 13, 13, 13]"
7685,75,45,120,True,75+45=120EOSPADPADPAD,"[7, 5, 10, 4, 5, 11, 1, 2, 0, 12, 13, 13, 13]"
7686,75,46,121,False,75+46=121EOSPADPADPAD,"[7, 5, 10, 4, 6, 11, 1, 2, 1, 12, 13, 13, 13]"
7687,75,47,122,True,75+47=122EOSPADPADPAD,"[7, 5, 10, 4, 7, 11, 1, 2, 2, 12, 13, 13, 13]"
7688,75,48,123,True,75+48=123EOSPADPADPAD,"[7, 5, 10, 4, 8, 11, 1, 2, 3, 12, 13, 13, 13]"
7689,75,49,124,True,75+49=124EOSPADPADPAD,"[7, 5, 10, 4, 9, 11, 1, 2, 4, 12, 13, 13, 13]"
7690,75,50,125,False,75+50=125EOSPADPADPAD,"[7, 5, 10, 5, 0, 11, 1, 2, 5, 12, 13, 13, 13]"
7691,75,51,126,True,75+51=126EOSPADPADPAD,"[7, 5, 10, 5, 1, 11, 1, 2, 6, 12, 13, 13, 13]"
7692,75,52,127,False,75+52=127EOSPADPADPAD,"[7, 5, 10, 5, 2, 11, 1, 2, 7, 12, 13, 13, 13]"
7693,75,53,128,True,75+53=128EOSPADPADPAD,"[7, 5, 10, 5, 3, 11, 1, 2, 8, 12, 13, 13, 13]"
7694,75,54,129,True,75+54=129EOSPADPADPAD,"[7, 5, 10, 5, 4, 11, 1, 2, 9, 12, 13, 13, 13]"
7695,75,55,130,False,75+55=130EOSPADPADPAD,"[7, 5, 10, 5, 5, 11, 1, 3, 0, 12, 13, 13, 13]"
7696,75,56,131,True,75+56=131EOSPADPADPAD,"[7, 5, 10, 5, 6, 11, 1, 3, 1, 12, 13, 13, 13]"
7697,75,57,132,False,75+57=132EOSPADPADPAD,"[7, 5, 10, 5, 7, 11, 1, 3, 2, 12, 13, 13, 13]"
7698,75,58,133,False,75+58=133EOSPADPADPAD,"[7, 5, 10, 5, 8, 11, 1, 3, 3, 12, 13, 13, 13]"
7699,75,59,134,True,75+59=134EOSPADPADPAD,"[7, 5, 10, 5, 9, 11, 1, 3, 4, 12, 13, 13, 13]"
7700,75,60,135,True,75+60=135EOSPADPADPAD,"[7, 5, 10, 6, 0, 11, 1, 3, 5, 12, 13, 13, 13]"
7701,75,61,136,True,75+61=136EOSPADPADPAD,"[7, 5, 10, 6, 1, 11, 1, 3, 6, 12, 13, 13, 13]"
7702,75,62,137,False,75+62=137EOSPADPADPAD,"[7, 5, 10, 6, 2, 11, 1, 3, 7, 12, 13, 13, 13]"
7703,75,63,138,False,75+63=138EOSPADPADPAD,"[7, 5, 10, 6, 3, 11, 1, 3, 8, 12, 13, 13, 13]"
7704,75,64,139,False,75+64=139EOSPADPADPAD,"[7, 5, 10, 6, 4, 11, 1, 3, 9, 12, 13, 13, 13]"
7705,75,65,140,True,75+65=140EOSPADPADPAD,"[7, 5, 10, 6, 5, 11, 1, 4, 0, 12, 13, 13, 13]"
7706,75,66,141,False,75+66=141EOSPADPADPAD,"[7, 5, 10, 6, 6, 11, 1, 4, 1, 12, 13, 13, 13]"
7707,75,67,142,False,75+67=142EOSPADPADPAD,"[7, 5, 10, 6, 7, 11, 1, 4, 2, 12, 13, 13, 13]"
7708,75,68,143,False,75+68=143EOSPADPADPAD,"[7, 5, 10, 6, 8, 11, 1, 4, 3, 12, 13, 13, 13]"
7709,75,69,144,True,75+69=144EOSPADPADPAD,"[7, 5, 10, 6, 9, 11, 1, 4, 4, 12, 13, 13, 13]"
7710,75,70,145,False,75+70=145EOSPADPADPAD,"[7, 5, 10, 7, 0, 11, 1, 4, 5, 12, 13, 13, 13]"
7711,75,71,146,False,75+71=146EOSPADPADPAD,"[7, 5, 10, 7, 1, 11, 1, 4, 6, 12, 13, 13, 13]"
7712,75,72,147,False,75+72=147EOSPADPADPAD,"[7, 5, 10, 7, 2, 11, 1, 4, 7, 12, 13, 13, 13]"
7713,75,73,148,False,75+73=148EOSPADPADPAD,"[7, 5, 10, 7, 3, 11, 1, 4, 8, 12, 13, 13, 13]"
7714,75,74,149,True,75+74=149EOSPADPADPAD,"[7, 5, 10, 7, 4, 11, 1, 4, 9, 12, 13, 13, 13]"
7715,75,75,150,True,75+75=150EOSPADPADPAD,"[7, 5, 10, 7, 5, 11, 1, 5, 0, 12, 13, 13, 13]"
7716,75,76,151,True,75+76=151EOSPADPADPAD,"[7, 5, 10, 7, 6, 11, 1, 5, 1, 12, 13, 13, 13]"
7717,75,77,152,False,75+77=152EOSPADPADPAD,"[7, 5, 10, 7, 7, 11, 1, 5, 2, 12, 13, 13, 13]"
7718,75,78,153,False,75+78=153EOSPADPADPAD,"[7, 5, 10, 7, 8, 11, 1, 5, 3, 12, 13, 13, 13]"
7719,75,79,154,False,75+79=154EOSPADPADPAD,"[7, 5, 10, 7, 9, 11, 1, 5, 4, 12, 13, 13, 13]"
7720,75,80,155,True,75+80=155EOSPADPADPAD,"[7, 5, 10, 8, 0, 11, 1, 5, 5, 12, 13, 13, 13]"
7721,75,81,156,True,75+81=156EOSPADPADPAD,"[7, 5, 10, 8, 1, 11, 1, 5, 6, 12, 13, 13, 13]"
7722,75,82,157,False,75+82=157EOSPADPADPAD,"[7, 5, 10, 8, 2, 11, 1, 5, 7, 12, 13, 13, 13]"
7723,75,83,158,True,75+83=158EOSPADPADPAD,"[7, 5, 10, 8, 3, 11, 1, 5, 8, 12, 13, 13, 13]"
7724,75,84,159,True,75+84=159EOSPADPADPAD,"[7, 5, 10, 8, 4, 11, 1, 5, 9, 12, 13, 13, 13]"
7725,75,85,160,False,75+85=160EOSPADPADPAD,"[7, 5, 10, 8, 5, 11, 1, 6, 0, 12, 13, 13, 13]"
7726,75,86,161,False,75+86=161EOSPADPADPAD,"[7, 5, 10, 8, 6, 11, 1, 6, 1, 12, 13, 13, 13]"
7727,75,87,162,True,75+87=162EOSPADPADPAD,"[7, 5, 10, 8, 7, 11, 1, 6, 2, 12, 13, 13, 13]"
7728,75,88,163,True,75+88=163EOSPADPADPAD,"[7, 5, 10, 8, 8, 11, 1, 6, 3, 12, 13, 13, 13]"
7729,75,89,164,True,75+89=164EOSPADPADPAD,"[7, 5, 10, 8, 9, 11, 1, 6, 4, 12, 13, 13, 13]"
7730,75,90,165,True,75+90=165EOSPADPADPAD,"[7, 5, 10, 9, 0, 11, 1, 6, 5, 12, 13, 13, 13]"
7731,75,91,166,False,75+91=166EOSPADPADPAD,"[7, 5, 10, 9, 1, 11, 1, 6, 6, 12, 13, 13, 13]"
7732,75,92,167,False,75+92=167EOSPADPADPAD,"[7, 5, 10, 9, 2, 11, 1, 6, 7, 12, 13, 13, 13]"
7733,75,93,168,False,75+93=168EOSPADPADPAD,"[7, 5, 10, 9, 3, 11, 1, 6, 8, 12, 13, 13, 13]"
7734,75,94,169,False,75+94=169EOSPADPADPAD,"[7, 5, 10, 9, 4, 11, 1, 6, 9, 12, 13, 13, 13]"
7735,75,95,170,True,75+95=170EOSPADPADPAD,"[7, 5, 10, 9, 5, 11, 1, 7, 0, 12, 13, 13, 13]"
7736,75,96,171,False,75+96=171EOSPADPADPAD,"[7, 5, 10, 9, 6, 11, 1, 7, 1, 12, 13, 13, 13]"
7737,75,97,172,False,75+97=172EOSPADPADPAD,"[7, 5, 10, 9, 7, 11, 1, 7, 2, 12, 13, 13, 13]"
7738,75,98,173,False,75+98=173EOSPADPADPAD,"[7, 5, 10, 9, 8, 11, 1, 7, 3, 12, 13, 13, 13]"
7739,75,99,174,False,75+99=174EOSPADPADPAD,"[7, 5, 10, 9, 9, 11, 1, 7, 4, 12, 13, 13, 13]"
7740,76,10,86,True,76+10=86EOSPADPADPADPAD,"[7, 6, 10, 1, 0, 11, 8, 6, 12, 13, 13, 13, 13]"
7741,76,11,87,False,76+11=87EOSPADPADPADPAD,"[7, 6, 10, 1, 1, 11, 8, 7, 12, 13, 13, 13, 13]"
7742,76,12,88,False,76+12=88EOSPADPADPADPAD,"[7, 6, 10, 1, 2, 11, 8, 8, 12, 13, 13, 13, 13]"
7743,76,13,89,True,76+13=89EOSPADPADPADPAD,"[7, 6, 10, 1, 3, 11, 8, 9, 12, 13, 13, 13, 13]"
7744,76,14,90,True,76+14=90EOSPADPADPADPAD,"[7, 6, 10, 1, 4, 11, 9, 0, 12, 13, 13, 13, 13]"
7745,76,15,91,True,76+15=91EOSPADPADPADPAD,"[7, 6, 10, 1, 5, 11, 9, 1, 12, 13, 13, 13, 13]"
7746,76,16,92,True,76+16=92EOSPADPADPADPAD,"[7, 6, 10, 1, 6, 11, 9, 2, 12, 13, 13, 13, 13]"
7747,76,17,93,False,76+17=93EOSPADPADPADPAD,"[7, 6, 10, 1, 7, 11, 9, 3, 12, 13, 13, 13, 13]"
7748,76,18,94,False,76+18=94EOSPADPADPADPAD,"[7, 6, 10, 1, 8, 11, 9, 4, 12, 13, 13, 13, 13]"
7749,76,19,95,False,76+19=95EOSPADPADPADPAD,"[7, 6, 10, 1, 9, 11, 9, 5, 12, 13, 13, 13, 13]"
7750,76,20,96,True,76+20=96EOSPADPADPADPAD,"[7, 6, 10, 2, 0, 11, 9, 6, 12, 13, 13, 13, 13]"
7751,76,21,97,False,76+21=97EOSPADPADPADPAD,"[7, 6, 10, 2, 1, 11, 9, 7, 12, 13, 13, 13, 13]"
7752,76,22,98,False,76+22=98EOSPADPADPADPAD,"[7, 6, 10, 2, 2, 11, 9, 8, 12, 13, 13, 13, 13]"
7753,76,23,99,True,76+23=99EOSPADPADPADPAD,"[7, 6, 10, 2, 3, 11, 9, 9, 12, 13, 13, 13, 13]"
7754,76,24,100,False,76+24=100EOSPADPADPAD,"[7, 6, 10, 2, 4, 11, 1, 0, 0, 12, 13, 13, 13]"
7755,76,25,101,True,76+25=101EOSPADPADPAD,"[7, 6, 10, 2, 5, 11, 1, 0, 1, 12, 13, 13, 13]"
7756,76,26,102,True,76+26=102EOSPADPADPAD,"[7, 6, 10, 2, 6, 11, 1, 0, 2, 12, 13, 13, 13]"
7757,76,27,103,True,76+27=103EOSPADPADPAD,"[7, 6, 10, 2, 7, 11, 1, 0, 3, 12, 13, 13, 13]"
7758,76,28,104,True,76+28=104EOSPADPADPAD,"[7, 6, 10, 2, 8, 11, 1, 0, 4, 12, 13, 13, 13]"
7759,76,29,105,True,76+29=105EOSPADPADPAD,"[7, 6, 10, 2, 9, 11, 1, 0, 5, 12, 13, 13, 13]"
7760,76,30,106,True,76+30=106EOSPADPADPAD,"[7, 6, 10, 3, 0, 11, 1, 0, 6, 12, 13, 13, 13]"
7761,76,31,107,False,76+31=107EOSPADPADPAD,"[7, 6, 10, 3, 1, 11, 1, 0, 7, 12, 13, 13, 13]"
7762,76,32,108,False,76+32=108EOSPADPADPAD,"[7, 6, 10, 3, 2, 11, 1, 0, 8, 12, 13, 13, 13]"
7763,76,33,109,True,76+33=109EOSPADPADPAD,"[7, 6, 10, 3, 3, 11, 1, 0, 9, 12, 13, 13, 13]"
7764,76,34,110,True,76+34=110EOSPADPADPAD,"[7, 6, 10, 3, 4, 11, 1, 1, 0, 12, 13, 13, 13]"
7765,76,35,111,False,76+35=111EOSPADPADPAD,"[7, 6, 10, 3, 5, 11, 1, 1, 1, 12, 13, 13, 13]"
7766,76,36,112,True,76+36=112EOSPADPADPAD,"[7, 6, 10, 3, 6, 11, 1, 1, 2, 12, 13, 13, 13]"
7767,76,37,113,True,76+37=113EOSPADPADPAD,"[7, 6, 10, 3, 7, 11, 1, 1, 3, 12, 13, 13, 13]"
7768,76,38,114,False,76+38=114EOSPADPADPAD,"[7, 6, 10, 3, 8, 11, 1, 1, 4, 12, 13, 13, 13]"
7769,76,39,115,True,76+39=115EOSPADPADPAD,"[7, 6, 10, 3, 9, 11, 1, 1, 5, 12, 13, 13, 13]"
7770,76,40,116,True,76+40=116EOSPADPADPAD,"[7, 6, 10, 4, 0, 11, 1, 1, 6, 12, 13, 13, 13]"
7771,76,41,117,False,76+41=117EOSPADPADPAD,"[7, 6, 10, 4, 1, 11, 1, 1, 7, 12, 13, 13, 13]"
7772,76,42,118,False,76+42=118EOSPADPADPAD,"[7, 6, 10, 4, 2, 11, 1, 1, 8, 12, 13, 13, 13]"
7773,76,43,119,False,76+43=119EOSPADPADPAD,"[7, 6, 10, 4, 3, 11, 1, 1, 9, 12, 13, 13, 13]"
7774,76,44,120,False,76+44=120EOSPADPADPAD,"[7, 6, 10, 4, 4, 11, 1, 2, 0, 12, 13, 13, 13]"
7775,76,45,121,True,76+45=121EOSPADPADPAD,"[7, 6, 10, 4, 5, 11, 1, 2, 1, 12, 13, 13, 13]"
7776,76,46,122,False,76+46=122EOSPADPADPAD,"[7, 6, 10, 4, 6, 11, 1, 2, 2, 12, 13, 13, 13]"
7777,76,47,123,False,76+47=123EOSPADPADPAD,"[7, 6, 10, 4, 7, 11, 1, 2, 3, 12, 13, 13, 13]"
7778,76,48,124,True,76+48=124EOSPADPADPAD,"[7, 6, 10, 4, 8, 11, 1, 2, 4, 12, 13, 13, 13]"
7779,76,49,125,True,76+49=125EOSPADPADPAD,"[7, 6, 10, 4, 9, 11, 1, 2, 5, 12, 13, 13, 13]"
7780,76,50,126,True,76+50=126EOSPADPADPAD,"[7, 6, 10, 5, 0, 11, 1, 2, 6, 12, 13, 13, 13]"
7781,76,51,127,False,76+51=127EOSPADPADPAD,"[7, 6, 10, 5, 1, 11, 1, 2, 7, 12, 13, 13, 13]"
7782,76,52,128,True,76+52=128EOSPADPADPAD,"[7, 6, 10, 5, 2, 11, 1, 2, 8, 12, 13, 13, 13]"
7783,76,53,129,True,76+53=129EOSPADPADPAD,"[7, 6, 10, 5, 3, 11, 1, 2, 9, 12, 13, 13, 13]"
7784,76,54,130,True,76+54=130EOSPADPADPAD,"[7, 6, 10, 5, 4, 11, 1, 3, 0, 12, 13, 13, 13]"
7785,76,55,131,False,76+55=131EOSPADPADPAD,"[7, 6, 10, 5, 5, 11, 1, 3, 1, 12, 13, 13, 13]"
7786,76,56,132,False,76+56=132EOSPADPADPAD,"[7, 6, 10, 5, 6, 11, 1, 3, 2, 12, 13, 13, 13]"
7787,76,57,133,True,76+57=133EOSPADPADPAD,"[7, 6, 10, 5, 7, 11, 1, 3, 3, 12, 13, 13, 13]"
7788,76,58,134,False,76+58=134EOSPADPADPAD,"[7, 6, 10, 5, 8, 11, 1, 3, 4, 12, 13, 13, 13]"
7789,76,59,135,False,76+59=135EOSPADPADPAD,"[7, 6, 10, 5, 9, 11, 1, 3, 5, 12, 13, 13, 13]"
7790,76,60,136,False,76+60=136EOSPADPADPAD,"[7, 6, 10, 6, 0, 11, 1, 3, 6, 12, 13, 13, 13]"
7791,76,61,137,True,76+61=137EOSPADPADPAD,"[7, 6, 10, 6, 1, 11, 1, 3, 7, 12, 13, 13, 13]"
7792,76,62,138,True,76+62=138EOSPADPADPAD,"[7, 6, 10, 6, 2, 11, 1, 3, 8, 12, 13, 13, 13]"
7793,76,63,139,True,76+63=139EOSPADPADPAD,"[7, 6, 10, 6, 3, 11, 1, 3, 9, 12, 13, 13, 13]"
7794,76,64,140,True,76+64=140EOSPADPADPAD,"[7, 6, 10, 6, 4, 11, 1, 4, 0, 12, 13, 13, 13]"
7795,76,65,141,True,76+65=141EOSPADPADPAD,"[7, 6, 10, 6, 5, 11, 1, 4, 1, 12, 13, 13, 13]"
7796,76,66,142,False,76+66=142EOSPADPADPAD,"[7, 6, 10, 6, 6, 11, 1, 4, 2, 12, 13, 13, 13]"
7797,76,67,143,True,76+67=143EOSPADPADPAD,"[7, 6, 10, 6, 7, 11, 1, 4, 3, 12, 13, 13, 13]"
7798,76,68,144,False,76+68=144EOSPADPADPAD,"[7, 6, 10, 6, 8, 11, 1, 4, 4, 12, 13, 13, 13]"
7799,76,69,145,True,76+69=145EOSPADPADPAD,"[7, 6, 10, 6, 9, 11, 1, 4, 5, 12, 13, 13, 13]"
7800,76,70,146,True,76+70=146EOSPADPADPAD,"[7, 6, 10, 7, 0, 11, 1, 4, 6, 12, 13, 13, 13]"
7801,76,71,147,True,76+71=147EOSPADPADPAD,"[7, 6, 10, 7, 1, 11, 1, 4, 7, 12, 13, 13, 13]"
7802,76,72,148,False,76+72=148EOSPADPADPAD,"[7, 6, 10, 7, 2, 11, 1, 4, 8, 12, 13, 13, 13]"
7803,76,73,149,True,76+73=149EOSPADPADPAD,"[7, 6, 10, 7, 3, 11, 1, 4, 9, 12, 13, 13, 13]"
7804,76,74,150,True,76+74=150EOSPADPADPAD,"[7, 6, 10, 7, 4, 11, 1, 5, 0, 12, 13, 13, 13]"
7805,76,75,151,False,76+75=151EOSPADPADPAD,"[7, 6, 10, 7, 5, 11, 1, 5, 1, 12, 13, 13, 13]"
7806,76,76,152,False,76+76=152EOSPADPADPAD,"[7, 6, 10, 7, 6, 11, 1, 5, 2, 12, 13, 13, 13]"
7807,76,77,153,False,76+77=153EOSPADPADPAD,"[7, 6, 10, 7, 7, 11, 1, 5, 3, 12, 13, 13, 13]"
7808,76,78,154,True,76+78=154EOSPADPADPAD,"[7, 6, 10, 7, 8, 11, 1, 5, 4, 12, 13, 13, 13]"
7809,76,79,155,False,76+79=155EOSPADPADPAD,"[7, 6, 10, 7, 9, 11, 1, 5, 5, 12, 13, 13, 13]"
7810,76,80,156,False,76+80=156EOSPADPADPAD,"[7, 6, 10, 8, 0, 11, 1, 5, 6, 12, 13, 13, 13]"
7811,76,81,157,False,76+81=157EOSPADPADPAD,"[7, 6, 10, 8, 1, 11, 1, 5, 7, 12, 13, 13, 13]"
7812,76,82,158,True,76+82=158EOSPADPADPAD,"[7, 6, 10, 8, 2, 11, 1, 5, 8, 12, 13, 13, 13]"
7813,76,83,159,True,76+83=159EOSPADPADPAD,"[7, 6, 10, 8, 3, 11, 1, 5, 9, 12, 13, 13, 13]"
7814,76,84,160,True,76+84=160EOSPADPADPAD,"[7, 6, 10, 8, 4, 11, 1, 6, 0, 12, 13, 13, 13]"
7815,76,85,161,False,76+85=161EOSPADPADPAD,"[7, 6, 10, 8, 5, 11, 1, 6, 1, 12, 13, 13, 13]"
7816,76,86,162,False,76+86=162EOSPADPADPAD,"[7, 6, 10, 8, 6, 11, 1, 6, 2, 12, 13, 13, 13]"
7817,76,87,163,True,76+87=163EOSPADPADPAD,"[7, 6, 10, 8, 7, 11, 1, 6, 3, 12, 13, 13, 13]"
7818,76,88,164,True,76+88=164EOSPADPADPAD,"[7, 6, 10, 8, 8, 11, 1, 6, 4, 12, 13, 13, 13]"
7819,76,89,165,True,76+89=165EOSPADPADPAD,"[7, 6, 10, 8, 9, 11, 1, 6, 5, 12, 13, 13, 13]"
7820,76,90,166,False,76+90=166EOSPADPADPAD,"[7, 6, 10, 9, 0, 11, 1, 6, 6, 12, 13, 13, 13]"
7821,76,91,167,True,76+91=167EOSPADPADPAD,"[7, 6, 10, 9, 1, 11, 1, 6, 7, 12, 13, 13, 13]"
7822,76,92,168,True,76+92=168EOSPADPADPAD,"[7, 6, 10, 9, 2, 11, 1, 6, 8, 12, 13, 13, 13]"
7823,76,93,169,True,76+93=169EOSPADPADPAD,"[7, 6, 10, 9, 3, 11, 1, 6, 9, 12, 13, 13, 13]"
7824,76,94,170,True,76+94=170EOSPADPADPAD,"[7, 6, 10, 9, 4, 11, 1, 7, 0, 12, 13, 13, 13]"
7825,76,95,171,True,76+95=171EOSPADPADPAD,"[7, 6, 10, 9, 5, 11, 1, 7, 1, 12, 13, 13, 13]"
7826,76,96,172,False,76+96=172EOSPADPADPAD,"[7, 6, 10, 9, 6, 11, 1, 7, 2, 12, 13, 13, 13]"
7827,76,97,173,True,76+97=173EOSPADPADPAD,"[7, 6, 10, 9, 7, 11, 1, 7, 3, 12, 13, 13, 13]"
7828,76,98,174,False,76+98=174EOSPADPADPAD,"[7, 6, 10, 9, 8, 11, 1, 7, 4, 12, 13, 13, 13]"
7829,76,99,175,False,76+99=175EOSPADPADPAD,"[7, 6, 10, 9, 9, 11, 1, 7, 5, 12, 13, 13, 13]"
7830,77,10,87,True,77+10=87EOSPADPADPADPAD,"[7, 7, 10, 1, 0, 11, 8, 7, 12, 13, 13, 13, 13]"
7831,77,11,88,False,77+11=88EOSPADPADPADPAD,"[7, 7, 10, 1, 1, 11, 8, 8, 12, 13, 13, 13, 13]"
7832,77,12,89,True,77+12=89EOSPADPADPADPAD,"[7, 7, 10, 1, 2, 11, 8, 9, 12, 13, 13, 13, 13]"
7833,77,13,90,True,77+13=90EOSPADPADPADPAD,"[7, 7, 10, 1, 3, 11, 9, 0, 12, 13, 13, 13, 13]"
7834,77,14,91,False,77+14=91EOSPADPADPADPAD,"[7, 7, 10, 1, 4, 11, 9, 1, 12, 13, 13, 13, 13]"
